code,name,fund_type,规模(亿),window,strategy,annualized_return_pct,max_drawdown_pct,sharpe_ratio,win_rate_pct,total_return_pct,vs_lump_sum_pct,score
512580,环保ETF广发,指数型-股票,9.54,0.25y,价值平均法,8.2,7.27,1.088,66.7,4.02,-2.22,12.26
561170,绿色电力ETF富国,指数型-股票,4.22,0.25y,价值平均法,6.56,8.2,1.508,66.7,3.23,-6.5,12.25
001488,万家瑞丰灵活配置混合A,混合型-灵活,2.04,0.25y,定期定额(周),10.57,3.14,0.978,53.8,5.15,0.42,12.24
004138,上银鑫达灵活配置混合A,混合型-灵活,4.28,0.25y,定期定额(周),10.61,3.66,0.999,53.8,5.17,0.56,12.23
007089,国投瑞银中证500指数量化增强C,指数型-股票,2.11,0.25y,定期定额(周),12.34,4.73,0.74,53.8,5.99,1.6,12.23
021851,中银沪深300指数增强E,指数型-股票,3.83,0.25y,定期定额(周),8.52,2.82,1.011,61.5,4.17,-0.35,12.23
010518,华夏先锋科技一年定开混合A,混合型-偏股,4.5,0.25y,定期定额(周),12.99,4.44,0.583,53.8,6.3,2.51,12.22
017919,中欧中证1000指数增强A,指数型-股票,2.64,0.25y,定期定额(周),11.86,4.95,0.853,53.8,5.76,0.76,12.22
562960,绿色电力ETF易方达,指数型-股票,7.99,0.25y,价值平均法,6.49,8.17,1.505,66.7,3.19,-6.52,12.21
007045,博道沪深300增强C,指数型-股票,13.54,0.25y,定期定额(周),10.3,2.86,0.978,53.8,5.03,0.53,12.2
481008,工银大盘蓝筹混合,混合型-偏股,2.69,0.25y,定期定额(周),10.09,2.9,1.053,53.8,4.93,-0.46,12.19
010599,汇添富高质量成长30一年混合A,混合型-偏股,9.73,0.25y,定期定额(周),14.36,4.04,0.592,46.2,6.94,3.44,12.18
008138,富国龙头优势混合A,混合型-偏股,3.99,0.25y,定期定额(周),10.62,5.21,0.739,61.5,5.18,0.17,12.14
021981,安联中国精选混合A,混合型-偏股,4.98,0.25y,定期定额(周),18.84,7.53,0.118,38.5,9.02,8.76,12.12
022676,富国中证A500指数增强A,指数型-股票,5.53,0.25y,定期定额(周),10.01,3.17,1.054,53.8,4.89,-0.28,12.12
012332,上银鑫尚稳健回报6个月持有期混合A,混合型-平衡,2.72,0.25y,定期定额(周),3.96,1.09,1.266,69.2,1.96,-0.98,12.1
240014,华宝中证A100ETF联接A,指数型-股票,3.76,0.25y,定期定额(周),9.9,2.8,1.009,53.8,4.83,0.22,12.1
017920,中欧中证1000指数增强C,指数型-股票,4.08,0.25y,定期定额(周),11.68,4.95,0.826,53.8,5.68,0.83,12.09
001208,诺安低碳经济股票A,股票型,6.05,0.25y,定期定额(周),12.54,4.67,0.607,53.8,6.08,2.61,12.08
012354,南方新能源产业趋势混合A,混合型-偏股,6.12,0.25y,价值平均法,9.96,8.69,0.634,66.7,4.86,1.1,12.08
015753,上银鑫达灵活配置混合C,混合型-灵活,2.82,0.25y,定期定额(周),10.44,3.67,0.964,53.8,5.09,0.63,12.08
001069,华泰柏瑞消费成长混合,混合型-灵活,9.07,0.25y,定期定额(周),8.51,4.13,1.07,61.5,4.17,-1.49,12.07
022677,富国中证A500指数增强C,指数型-股票,3.4,0.25y,定期定额(周),9.95,3.17,1.043,53.8,4.86,-0.25,12.07
010213,中欧互联网先锋混合A,混合型-偏股,32.46,0.25y,价值平均法,13.08,11.62,-0.063,66.7,6.34,7.04,12.02
016936,博时中证1000指数增强A,指数型-股票,3.94,0.25y,定期定额(周),10.97,4.21,0.91,53.8,5.34,-0.04,12.01
007939,华夏网购精选混合C,混合型-灵活,3.76,0.25y,定期定额(周),8.13,2.56,0.955,61.5,3.99,-0.22,12.0
014201,天弘中证1000指数增强A,指数型-股票,8.57,0.25y,定期定额(周),11.7,5.05,0.791,53.8,5.69,0.76,11.99
010481,汇添富高质量成长精选2年持有混合,混合型-偏股,12.84,0.25y,定期定额(周),13.35,4.3,0.34,53.8,6.46,4.46,11.97
018728,华夏智胜新锐股票A,股票型,6.48,0.25y,定期定额(周),11.87,5.05,0.732,53.8,5.77,1.35,11.97
010349,诺安低碳经济股票C,股票型,2.31,0.25y,定期定额(周),12.37,4.73,0.578,53.8,6.01,2.69,11.95
016937,博时中证1000指数增强C,指数型-股票,2.87,0.25y,定期定额(周),10.89,4.22,0.897,53.8,5.3,-0.01,11.95
161609,融通动力先锋混合A/B,混合型-偏股,4.1,0.25y,定期定额(周),13.13,3.94,0.737,46.2,6.36,2.24,11.95
563500,A500ETF华宝,指数型-股票,4.75,0.25y,定期定额(周),10.41,3.32,0.898,53.8,5.08,0.54,11.95
014202,天弘中证1000指数增强C,指数型-股票,9.86,0.25y,定期定额(周),11.62,5.06,0.78,53.8,5.65,0.79,11.94
000311,景顺长城沪深300指数增强A,指数型-股票,28.94,0.25y,定期定额(周),9.8,2.82,0.949,53.8,4.78,0.42,11.92
010214,中欧互联网先锋混合C,混合型-偏股,10.57,0.25y,价值平均法,12.9,11.65,-0.082,66.7,6.25,7.08,11.91
166009,中欧新动力混合(LOF)A,混合型-偏股,7.84,0.25y,定期定额(周),8.29,2.92,1.271,53.8,4.06,-1.22,11.9
011271,汇添富价值成长均衡投资混合A,混合型-偏股,10.73,0.25y,定期定额(周),12.89,4.34,0.407,53.8,6.25,3.85,11.89
013816,汇添富中证光伏产业指数增强发起式A,指数型-股票,2.8,0.25y,价值平均法,11.39,12.29,0.256,66.7,5.54,4.05,11.89
018729,华夏智胜新锐股票C,股票型,16.22,0.25y,定期定额(周),11.76,5.05,0.715,53.8,5.72,1.4,11.89
015679,景顺长城沪深300指数增强C,指数型-股票,5.03,0.25y,定期定额(周),9.75,2.77,0.937,53.8,4.76,0.44,11.88
163801,中银中国混合(LOF)A,混合型-灵活,5.76,0.25y,定期定额(周),12.99,4.08,0.757,46.2,6.3,1.87,11.88
000368,汇添富沪深300安中指数A,指数型-股票,7.06,0.25y,定期定额(周),4.88,2.47,1.214,69.2,2.41,-1.93,11.87
013817,汇添富中证光伏产业指数增强发起式C,指数型-股票,6.67,0.25y,价值平均法,11.33,12.29,0.247,66.7,5.51,4.08,11.85
040018,华安香港精选股票(QDII),QDII-普通股票,5.33,0.25y,定期定额(周),14.6,6.86,0.537,46.2,7.05,3.52,11.85
561700,电力ETF博时,指数型-股票,3.48,0.25y,价值平均法,5.64,8.1,1.499,66.7,2.78,-6.81,11.85
016067,鹏华新能源汽车混合A,混合型-偏股,12.49,0.25y,价值平均法,9.75,16.3,0.682,66.7,4.76,-0.67,11.84
008619,永赢医药健康C,股票型,3.2,0.25y,定期定额(周),8.89,4.48,0.962,61.5,4.35,-2.3,11.83
501025,鹏华中证香港银行指数(LOF)A,指数型-股票,7.58,0.25y,定期定额(周),8.23,2.41,0.836,61.5,4.03,0.3,11.83
000877,华泰柏瑞量化优选混合,混合型-灵活,5.87,0.25y,定期定额(周),9.58,2.85,0.955,53.8,4.68,0.29,11.82
002803,东方红沪港深混合,混合型-灵活,20.35,0.25y,定期定额(周),9.72,3.97,1.086,53.8,4.75,-1.66,11.82
009988,信澳蓝筹精选股票A,股票型,2.21,0.25y,定期定额(周),12.25,4.25,0.874,46.2,5.95,1.53,11.82
010365,鹏华中证香港银行指数(LOF)C,指数型-股票,24.14,0.25y,定期定额(周),8.19,2.41,0.831,61.5,4.02,0.31,11.81
159356,A500ETF万家,指数型-股票,10.82,0.25y,定期定额(周),10.26,3.34,0.864,53.8,5.0,0.64,11.81
009704,南方景气驱动混合A,混合型-偏股,14.98,0.25y,定期定额(周),7.76,2.81,0.985,61.5,3.81,-0.8,11.8
012463,博时成长优势混合A,混合型-偏股,6.64,0.25y,定期定额(周),6.18,5.59,1.113,69.2,3.04,-2.88,11.8
022385,华夏中证信息技术应用创新产业ETF发起式联接C,指数型-股票,2.09,0.25y,价值平均法,11.17,13.36,0.257,66.7,5.44,4.13,11.8
005113,平安沪深300指数量化A,指数型-股票,5.68,0.25y,定期定额(周),10.13,3.02,0.839,53.8,4.94,0.86,11.78
163808,中银中证A100指数增强,指数型-股票,3.76,0.25y,定期定额(周),9.44,2.78,0.944,53.8,4.62,0.33,11.76
690011,民生加银积极成长混合发起式,混合型-灵活,2.69,0.25y,定期定额(周),9.06,3.55,0.755,61.5,4.43,0.41,11.76
005368,富国清洁能源产业混合A,混合型-灵活,4.36,0.25y,价值平均法,6.27,3.06,1.013,66.7,3.09,-0.57,11.75
159565,汽车零部件ETF易方达,指数型-股票,2.04,0.25y,定期定额(周),17.57,5.22,0.113,38.5,8.43,7.84,11.74
000362,国泰聚信价值优势混合A,混合型-灵活,12.55,0.25y,定期定额(周),8.91,5.18,0.874,61.5,4.36,-0.72,11.73
016068,鹏华新能源汽车混合C,混合型-偏股,9.9,0.25y,价值平均法,9.53,16.33,0.667,66.7,4.66,-0.63,11.73
016276,招商中证800指数增强A,指数型-股票,2.19,0.25y,定期定额(周),10.36,3.57,0.827,53.8,5.05,0.8,11.73
516270,新能源ETF华安,指数型-股票,2.84,0.25y,价值平均法,13.73,7.34,1.407,33.3,6.64,-2.94,11.73
000824,圆信永丰双利A,混合型-灵活,3.97,0.25y,定期定额(周),9.56,3.77,1.0,53.8,4.67,-0.14,11.72
100038,富国沪深300指数增强A,指数型-股票,46.17,0.25y,定期定额(周),7.83,2.7,0.911,61.5,3.84,-0.39,11.71
010412,汇安均衡优选混合A,混合型-偏股,3.47,0.25y,定期定额(周),3.1,1.59,1.464,69.2,1.54,-3.53,11.7
018963,国泰海通量化选股混合发起D,混合型-偏股,6.44,0.25y,价值平均法,14.61,9.68,1.169,33.3,7.05,0.15,11.68
160225,国泰国证新能源汽车指数A,指数型-股票,13.94,0.25y,价值平均法,7.53,6.9,0.952,66.7,3.7,-2.27,11.68
560580,电力ETF南方,指数型-股票,3.03,0.25y,价值平均法,5.38,8.15,1.468,66.7,2.65,-6.8,11.68
007280,摩根日本精选股票(QDII)A,QDII-普通股票,19.38,0.25y,定期定额(周),13.89,7.3,0.191,53.8,6.72,5.69,11.67
013291,富国沪深300指数增强C,指数型-股票,9.95,0.25y,定期定额(周),7.77,2.68,0.901,61.5,3.81,-0.35,11.67
519110,浦银安盛价值成长混合A,混合型-偏股,6.13,0.25y,定期定额(周),6.8,4.58,0.941,69.2,3.34,-2.78,11.67
001064,广发中证环保ETF联接A,指数型-股票,4.67,0.25y,价值平均法,7.23,7.32,0.976,66.7,3.55,-1.8,11.66
001324,华宝新价值混合,混合型-灵活,2.38,0.25y,定期定额(周),9.01,2.56,0.958,53.8,4.41,0.25,11.66
005114,平安沪深300指数量化C,指数型-股票,10.48,0.25y,定期定额(周),9.99,3.02,0.811,53.8,4.88,0.92,11.66
517330,长江保护ETF易方达,指数型-股票,17.31,0.25y,定期定额(周),8.03,3.74,0.939,61.5,3.94,-0.79,11.66
002316,创金合信中证500指数增强C,指数型-股票,3.3,0.25y,定期定额(周),11.73,4.69,0.571,53.8,5.7,2.31,11.64
009705,南方景气驱动混合C,混合型-偏股,3.28,0.25y,定期定额(周),7.58,2.81,0.949,61.5,3.72,-0.73,11.64
003292,嘉实优势成长混合A,混合型-灵活,4.95,0.25y,定期定额(周),10.86,4.35,0.719,53.8,5.29,1.54,11.63
000363,国泰聚信价值优势混合C,混合型-灵活,7.77,0.25y,定期定额(周),8.77,5.15,0.85,61.5,4.29,-0.65,11.62
001806,易方达瑞智灵活配置混合I,混合型-灵活,3.9,0.25y,定期定额(周),2.5,0.34,1.569,53.8,1.24,-0.38,11.62
310318,申万菱信沪深300指数增强A,指数型-股票,8.07,0.25y,定期定额(周),8.88,2.6,0.974,53.8,4.34,0.09,11.62
019449,摩根日本精选股票(QDII)C,QDII-普通股票,9.3,0.25y,定期定额(周),13.78,7.3,0.177,53.8,6.67,5.74,11.6
519100,长盛中证A100指数,指数型-股票,2.52,0.25y,定期定额(周),9.22,2.81,0.925,53.8,4.51,0.28,11.6
019392,嘉实匠心严选混合A,混合型-偏股,6.52,0.25y,定期定额(周),9.58,3.65,0.945,53.8,4.68,-0.28,11.59
398021,中海能源策略混合,混合型-灵活,8.85,0.25y,定期定额(周),19.33,5.75,0.058,30.8,9.24,9.27,11.59
673100,西部利得沪深300指数增强A,指数型-股票,2.14,0.25y,定期定额(周),7.31,2.46,0.935,61.5,3.59,-0.54,11.59
001564,东方红京东大数据混合A,混合型-灵活,29.09,0.25y,定期定额(周),10.65,3.46,0.648,53.8,5.19,2.13,11.56
008238,中泰沪深300增强A,指数型-股票,2.87,0.25y,定期定额(周),8.88,2.54,0.933,53.8,4.35,0.35,11.56
011127,富国清洁能源产业混合C,混合型-灵活,2.02,0.25y,价值平均法,6.09,3.07,0.967,66.7,3.0,-0.51,11.56
159358,中证A500ETF大成,指数型-股票,10.94,0.25y,定期定额(周),9.9,3.32,0.812,53.8,4.83,0.73,11.54
561560,电力ETF华泰柏瑞,指数型-股票,28.66,0.25y,价值平均法,5.13,8.15,1.448,66.7,2.53,-6.75,11.54
563860,中证A500ETF海富通,指数型-股票,2.47,0.25y,定期定额(周),9.93,3.33,0.805,53.8,4.85,0.77,11.54
009029,工银高质量成长混合A,混合型-偏股,7.39,0.25y,定期定额(周),11.01,4.21,0.644,53.8,5.36,1.59,11.53
501219,华夏智胜先锋股票(LOF)A,股票型,11.13,0.25y,定期定额(周),11.11,4.84,0.653,53.8,5.41,1.67,11.53
007804,申万菱信沪深300指数增强C,指数型-股票,2.12,0.25y,定期定额(周),8.77,2.6,0.951,53.8,4.29,0.14,11.51
002846,泓德泓华混合,混合型-灵活,2.76,0.25y,定期定额(周),10.47,4.43,0.735,53.8,5.1,1.23,11.48
006048,长城中证500指数增强A,指数型-股票,8.38,0.25y,定期定额(周),10.71,4.82,0.739,53.8,5.22,0.61,11.48
159360,A500ETF天弘,指数型-股票,15.5,0.25y,定期定额(周),9.8,3.34,0.795,53.8,4.79,0.74,11.46
014198,华夏智胜先锋股票C,股票型,17.53,0.25y,定期定额(周),11.01,4.85,0.637,53.8,5.36,1.71,11.45
009887,广发稳健优选六个月持有期混合A,混合型-平衡,5.46,0.25y,价值平均法,14.84,7.88,0.958,33.3,7.16,1.48,11.44
159362,A500ETF工银,指数型-股票,17.81,0.25y,定期定额(周),9.77,3.35,0.791,53.8,4.77,0.75,11.44
515360,沪深300ETF方正富邦,指数型-股票,2.38,0.25y,定期定额(周),8.9,2.72,0.906,53.8,4.35,0.25,11.44
017535,东方红京东大数据混合C,混合型-灵活,21.67,0.25y,定期定额(周),10.52,3.46,0.618,53.8,5.13,2.19,11.43
159611,电力ETF广发,指数型-股票,66.88,0.25y,价值平均法,4.97,8.16,1.428,66.7,2.45,-6.7,11.43
517160,长江保护ETF南方,指数型-股票,17.07,0.25y,定期定额(周),7.72,3.74,0.895,61.5,3.79,-0.71,11.43
006593,博道中证500增强A,指数型-股票,14.95,0.25y,定期定额(周),12.83,4.92,0.617,46.2,6.22,2.47,11.42
007413,长城中证500指数增强C,指数型-股票,13.51,0.25y,定期定额(周),10.62,4.82,0.727,53.8,5.18,0.65,11.42
008328,诺安新兴产业混合,混合型-偏股,2.38,0.25y,定期定额(周),11.37,5.57,0.583,53.8,5.53,1.99,11.42
162213,宏利沪深300指数增强A,指数型-股票,5.39,0.25y,定期定额(周),11.14,2.75,0.771,46.2,5.42,1.67,11.42
040002,华安中国A股增强指数,指数型-股票,9.85,0.25y,定期定额(周),10.13,3.18,0.673,53.8,4.94,1.52,11.4
005635,博时量化多策略股票A,股票型,2.94,0.25y,定期定额(周),10.16,3.66,0.709,53.8,4.96,1.24,11.39
004945,长信中证500指数增强A,指数型-股票,2.44,0.25y,定期定额(周),9.01,4.2,1.034,53.8,4.41,-1.69,11.38
008592,天弘沪深300指数增强发起A,指数型-股票,7.09,0.25y,定期定额(周),8.77,2.71,0.903,53.8,4.29,0.22,11.38
159357,A500ETF博时,指数型-股票,19.11,0.25y,定期定额(周),9.66,3.33,0.784,53.8,4.72,0.75,11.38
014279,汇添富北交所创新精选两年定开混合A,混合型-偏股,2.7,0.25y,价值平均法,13.63,19.11,-0.633,66.7,6.6,13.73,11.37
006594,博道中证500增强C,指数型-股票,12.46,0.25y,定期定额(周),12.74,4.93,0.605,46.2,6.18,2.5,11.36
017978,信澳优享生活混合C,混合型-偏股,3.22,0.25y,定期定额(周),12.28,7.74,0.401,53.8,5.96,3.42,11.34
000996,中银新动力股票A,股票型,5.66,0.25y,定期定额(周),12.29,4.66,0.672,46.2,5.97,2.04,11.33
009566,汇安泓阳三年持有期混合,混合型-偏股,5.14,0.25y,定期定额(周),2.71,1.6,1.385,69.2,1.35,-3.51,11.32
515810,中证800ETF易方达,指数型-股票,5.57,0.25y,定期定额(周),9.58,3.28,0.769,53.8,4.68,0.81,11.32
000172,华泰柏瑞量化增强混合A,混合型-偏股,12.45,0.25y,定期定额(周),8.7,2.95,0.916,53.8,4.26,0.01,11.31
008415,国泰大制造两年持有期混合,混合型-偏股,3.93,0.25y,价值平均法,13.16,8.66,1.278,33.3,6.38,-1.26,11.31
001736,圆信永丰优加生活,股票型,12.54,0.25y,定期定额(周),9.2,3.89,0.884,53.8,4.5,0.14,11.3
008593,天弘沪深300指数增强发起C,指数型-股票,2.97,0.25y,定期定额(周),8.7,2.72,0.885,53.8,4.26,0.26,11.3
003876,华宝沪深300增强策略ETF发起式联接A,指数型-股票,5.95,0.25y,定期定额(周),7.07,2.48,0.838,61.5,3.47,-0.04,11.29
005870,鹏华沪深300指数增强A,指数型-股票,15.06,0.25y,定期定额(周),8.45,2.96,0.952,53.8,4.14,-0.14,11.27
000594,大摩进取优选股票,股票型,2.93,0.25y,定期定额(周),10.83,3.64,0.852,46.2,5.27,1.26,11.26
020015,国泰区位优势混合A,混合型-偏股,2.22,0.25y,定期定额(周),12.02,3.82,0.979,38.5,5.84,1.29,11.26
022440,万家中证A500ETF发起式联接A,指数型-股票,3.46,0.25y,定期定额(周),9.3,3.2,0.79,53.8,4.55,0.7,11.26
022432,中欧中证A500指数发起A,指数型-股票,3.54,0.25y,定期定额(周),9.29,3.18,0.782,53.8,4.54,0.7,11.24
202003,南方绩优成长混合A,混合型-偏股,43.73,0.25y,定期定额(周),9.92,3.01,0.99,46.2,4.84,0.18,11.24
009199,万家价值优势一年持有期混合,混合型-偏股,6.95,0.25y,价值平均法,10.66,10.22,0.05,66.7,5.19,5.0,11.23
001667,南方转型增长混合A,混合型-灵活,8.89,0.25y,定期定额(周),7.89,4.44,1.161,53.8,3.87,-1.79,11.22
159300,沪深300ETF富国,指数型-股票,9.85,0.25y,定期定额(周),8.72,2.79,0.851,53.8,4.27,0.37,11.22
159757,电池ETF景顺,指数型-股票,2.32,0.25y,价值平均法,6.57,9.26,0.991,66.7,3.23,-3.69,11.22
001285,易方达新鑫混合I,混合型-灵活,2.37,0.25y,定期定额(周),2.25,0.34,1.505,53.8,1.12,-0.41,11.21
003957,安信量化精选沪深300增强A,指数型-股票,9.85,0.25y,定期定额(周),7.21,2.74,0.816,61.5,3.54,-0.33,11.21
005636,博时量化多策略股票C,股票型,2.36,0.25y,定期定额(周),9.94,3.66,0.669,53.8,4.85,1.33,11.21
016690,鹏华沪深300指数增强C,指数型-股票,8.31,0.25y,定期定额(周),8.37,2.97,0.935,53.8,4.1,-0.11,11.2
001471,融通新能源灵活配置混合A,混合型-灵活,5.08,0.25y,价值平均法,13.98,8.91,1.091,33.3,6.76,-0.81,11.18
020876,中欧景气精选混合A,混合型-偏股,16.75,0.25y,定期定额(周),10.1,4.04,0.669,53.8,4.93,0.95,11.18
022433,中欧中证A500指数发起C,指数型-股票,8.16,0.25y,定期定额(周),9.21,3.19,0.767,53.8,4.5,0.73,11.17
512020,A500ETF鹏华,指数型-股票,14.6,0.25y,定期定额(周),9.38,3.31,0.742,53.8,4.59,0.83,11.17
003958,安信量化精选沪深300增强C,指数型-股票,11.73,0.25y,定期定额(周),7.15,2.74,0.804,61.5,3.51,-0.3,11.16
009795,嘉实远见精选两年持有期混合,混合型-偏股,23.61,0.25y,定期定额(周),10.96,4.78,0.494,53.8,5.34,2.49,11.16
000696,汇添富环保行业股票,股票型,13.64,0.25y,价值平均法,11.96,6.67,1.375,33.3,5.81,-1.67,11.15
012744,光大品质生活混合A,混合型-偏股,3.48,0.25y,定期定额(周),11.5,3.48,0.641,46.2,5.59,2.34,11.14
013852,中信建投低碳成长混合C,混合型-偏股,3.36,0.25y,价值平均法,8.94,12.67,0.41,66.7,4.37,1.71,11.14
022421,大成中证A500ETF发起式联接A,指数型-股票,5.38,0.25y,定期定额(周),9.1,3.13,0.769,53.8,4.45,0.71,11.14
003015,中金沪深300指数增强A,指数型-股票,10.69,0.25y,定期定额(周),7.12,2.75,0.79,61.5,3.5,-0.07,11.13
001807,易方达瑞智灵活配置混合E,混合型-灵活,6.26,0.25y,定期定额(周),2.44,0.35,1.403,53.8,1.21,-0.31,11.12
015633,中金景气驱动混合发起A,混合型-偏股,2.4,0.25y,定期定额(周),8.26,2.61,0.877,53.8,4.05,0.22,11.12
019522,景顺长城价值发现混合A2,混合型-偏股,2.53,0.25y,定期定额(周),11.8,4.11,0.626,46.2,5.74,2.21,11.11
022428,天弘中证A500ETF联接A,指数型-股票,5.82,0.25y,定期定额(周),9.12,3.19,0.754,53.8,4.46,0.75,11.1
005776,中加转型动力混合C,混合型-灵活,2.71,0.25y,定期定额(周),9.37,3.09,0.696,53.8,4.58,0.88,11.09
014499,南方转型增长混合C,混合型-灵活,2.04,0.25y,定期定额(周),7.73,4.45,1.131,53.8,3.79,-1.72,11.09
020877,中欧景气精选混合C,混合型-偏股,36.69,0.25y,定期定额(周),9.98,4.04,0.651,53.8,4.87,0.99,11.09
022442,工银中证A500ETF联接A,指数型-股票,9.09,0.25y,定期定额(周),9.05,3.2,0.759,53.8,4.43,0.72,11.08
022422,大成中证A500ETF发起式联接C,指数型-股票,2.7,0.25y,定期定额(周),9.02,3.13,0.753,53.8,4.41,0.75,11.07
022930,易方达中证A500ETF联接Y,指数型-股票,3.63,0.25y,定期定额(周),9.07,3.19,0.748,53.8,4.44,0.76,11.07
159339,A500ETF银华,指数型-股票,25.58,0.25y,定期定额(周),9.24,3.33,0.727,53.8,4.52,0.82,11.07
563220,A500ETF富国,指数型-股票,93.64,0.25y,定期定额(周),9.28,3.36,0.719,53.8,4.54,0.87,11.07
022429,天弘中证A500ETF联接C,指数型-股票,8.31,0.25y,定期定额(周),9.07,3.19,0.744,53.8,4.44,0.77,11.06
022459,易方达中证A500ETF联接A,指数型-股票,29.21,0.25y,定期定额(周),9.06,3.19,0.747,53.8,4.43,0.76,11.06
159361,A500ETF易方达,指数型-股票,247.71,0.25y,定期定额(周),9.27,3.36,0.72,53.8,4.53,0.86,11.06
563800,A500ETF广发,指数型-股票,116.52,0.25y,定期定额(周),9.27,3.35,0.718,53.8,4.53,0.87,11.06
019354,易方达平衡视野混合A1,混合型-偏股,5.79,0.25y,定期定额(周),8.66,4.53,0.911,53.8,4.24,-0.18,11.05
